"scientificName","status","rank","Kingdom","Phylum","Class","Order","Family","Genus","PlantGenusSpecies","State","County","Latitude","Longitude","Site","Date","time","temp","hum","wind","FlowerNum","patch_size","Year","doy","Occ","logFlowerNum"
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:00",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:00",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:00",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:00",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:00",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:18",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:18",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:18",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:18",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:18",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:18",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:18",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:18",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:18",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:18",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:18",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:18",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:18",NA,NA,NA,0,NA,"2021",112,0,0
"Ranunculus occidentalis Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus occidentalis","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:50",NA,NA,NA,0,NA,"2021",112,0,0
"Ranunculus occidentalis Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus occidentalis","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:50",NA,NA,NA,0,NA,"2021",112,0,0
"Ranunculus orthorhynchus Hook.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus orthorhynchus","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:20",NA,NA,NA,0,NA,"2021",112,0,0
"Ranunculus orthorhynchus Hook.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus orthorhynchus","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:20",NA,NA,NA,0,NA,"2021",112,0,0
"Ranunculus orthorhynchus Hook.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus orthorhynchus","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:20",NA,NA,NA,0,NA,"2021",112,0,0
"Ranunculus orthorhynchus Hook.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus orthorhynchus","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:20",NA,NA,NA,0,NA,"2021",112,0,0
"Ranunculus orthorhynchus Hook.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus orthorhynchus","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:15",NA,NA,NA,0,NA,"2021",112,0,0
"Ranunculus orthorhynchus Hook.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus orthorhynchus","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:15",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"12:40",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:00",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:00",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:00",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:00",NA,NA,NA,0,NA,"2021",112,0,0
"Micranthes integrifolia (Hook.) Small","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes","Micranthes integrifolia","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:00",NA,NA,NA,0,NA,"2021",112,0,0
"Ranunculus occidentalis Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus occidentalis","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:15",NA,NA,NA,0,NA,"2021",112,0,0
"Hosackia gracilis Benth.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Hosackia","Hosackia gracilis","OR","Lane",44.061223,-123.211069,"Green Hill",2021-04-22,"13:30",NA,NA,NA,0,NA,"2021",112,0,0
"Ranunculus occidentalis Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus occidentalis","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2021-04-21,"12:56",NA,NA,NA,0,NA,"2021",111,0,0
"Ranunculus occidentalis Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus occidentalis","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2021-04-21,"12:56",NA,NA,NA,0,NA,"2021",111,0,0
"Ranunculus occidentalis Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus occidentalis","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2021-04-21,"12:56",NA,NA,NA,0,NA,"2021",111,0,0
"Marah oregana (Torr. & A.Gray) Howell","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah","Marah oregana","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2021-04-28,"14:00",NA,NA,NA,0,NA,"2021",118,0,0
"Marah oregana (Torr. & A.Gray) Howell","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah","Marah oregana","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2021-04-28,"14:00",NA,NA,NA,0,NA,"2021",118,0,0
"Marah oregana (Torr. & A.Gray) Howell","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah","Marah oregana","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2021-04-28,"14:00",NA,NA,NA,0,NA,"2021",118,0,0
"Marah oregana (Torr. & A.Gray) Howell","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah","Marah oregana","OR","Marion",44.7884,-123.0188,"Jefferson Farm",2021-04-28,"14:00",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
"Camassia quamash (Pursh) Greene","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Camassia","Camassia quamash","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-04-28,"13:22",NA,NA,NA,0,NA,"2021",118,0,0
