Site,Date,State,County,PlantKingdom,PlantPhylum,PlantClass,PlantOrder,PlantFamily,PlantGenus,PlantGenusSpecies,Order,MiscGroup,Family,SubFamily,Tribe,Genus,Species,SubSpecies
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,Sphaerophoria
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,marginatus,Toxomerus marginatus
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,marginatus,Toxomerus marginatus
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,marginatus,Toxomerus marginatus
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,marginatus,Toxomerus marginatus
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,marginatus,Toxomerus marginatus
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,marginatus,Toxomerus marginatus
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,marginatus,Toxomerus marginatus
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Fisher Butte,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,MS.21A,Andrena MS.21A
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Hymenoptera,Anthophila,Colletidae,Hylaeinae,,Hylaeus,,Hylaeus
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Conopidae,Dalmanniinae,,Dalmannia,,Dalmannia
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Coleoptera,,Meloidae,,,,,Meloidae
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Bacchini,Platycheirus,,Platycheirus
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,Sphaerophoria
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,Sphaerophoria
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,Sphaerophoria
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,Sphaerophoria
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,Sphaerophoria
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,,Sphaerophoria
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,occidentalis,Toxomerus occidentalis
Oxbow West,11-Jun-20,OR,Lane,Plantae,,,,,,,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum
Kingston Prairie,01-Jun-20,OR,Linn,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron decumbens,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,major,Bombylius major
Fisher Butte,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Fisher Butte,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,mellifera,Apis mellifera
Fisher Butte,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum (Dialictus)
Fisher Butte,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,major,Bombylius major
Fisher Butte,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,major,Bombylius major
Fisher Butte,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus alismifolius,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Fisher Butte,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus alismifolius,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Fisher Butte,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus alismifolius,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,mellifera,Apis mellifera
Fisher Butte,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier alnifolia,,,,,,,,
Fisher Butte,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier alnifolia,Diptera,,,,,,MS21.06,Diptera MS21.06
Fisher Butte,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus alismifolius,Diptera,,Syrphidae,Eristalinae,Eristalini,Eristalis,arbustorum,Eristalis arbustorum
Fisher Butte,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hosackia,Hosackia gracilis,No Specimens Collected,,,,,,,No Specimens Collected
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hosackia,Hosackia gracilis,No Specimens Collected,,,,,,,No Specimens Collected
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,,,,Platycheirus,MS21.01,Platycheirus MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum (Dialictus)
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,major,Bombylius major
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,,,,,MS21.07,Diptera MS21.07
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,,,,,MS21.03,Diptera MS21.03
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,MS.21M,Andrena MS.21M
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,mellifera,Apis mellifera
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,MS.21M,Andrena MS.21M
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Diptera,,,,,,MS21.04,Diptera MS21.04
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,MS.21M,Andrena MS.21M
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus occidentalis,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus occidentalis,Diptera,,,,,,MS21.02,Diptera MS21.02
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus orthorhynchus,Diptera,,,,,,MS21.02,Diptera MS21.02
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus orthorhynchus,Diptera,,,,,Platycheirus,MS21.01,Platycheirus MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus orthorhynchus,Diptera,,,,,,MS21.05,Diptera MS21.05
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus orthorhynchus,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,major,Bombylius major
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus orthorhynchus,Diptera,,,,,,MS21.05,Diptera MS21.05
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus orthorhynchus,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,major,Bombylius major
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,,,,,,,,
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum (Dialictus)
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,major,Bombylius major
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia quamash,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Diptera,,,,,,MS21.01,Diptera MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,22-Apr-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Micranthes,Micranthes integrifolia,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
